Index,Title,True_Label,Predicted_Label,Result
780, Top Bush Advisor Jumps From Sinking GOP Ship,Hoax,Hoax,CORRECT
781,America’s Primal Scream: David Icke Explains Reason for Trump’s Election Result,Hoax,Hoax,CORRECT
782, Trump Uses Eric Garner’s Dying Words To Mock Mitt Romney; His Supporters Roar With Laughter,Hoax,Hoax,CORRECT
783,How This DAIRY FARMER Became First US Citizen To WIN Money SEIZED By IRS Over Bank Reporting Rule That Should NEVER Have Been Allowed In America,Hoax,Hoax,CORRECT
784, Republican Candidate Gets Caught Calling For Lynching President Obama,Hoax,Hoax,CORRECT
785, Obama Teams Up With Stephen Colbert For Brutal Trump Diss; Trump LIVID (VIDEO),Hoax,Hoax,CORRECT
786,Trump expected to nominate Senate Democratic aide to be CFTC commissioner: WSJ,Factual,Factual,CORRECT
787,Trump brings tough trade message in vision for Asia,Factual,Factual,CORRECT
788, WATCH: John McCain Mocks President Bone Spurs Over His Draft Deferments,Hoax,Hoax,CORRECT
789,U.N. chief says no alternative to two state solution in Middle East,Factual,Factual,CORRECT
790,LIBERAL HOLLYWOOD IMPLODES! Ratings Are In For The Trump-Bashing Emmys…Insignificant Celebrities Are Dealt MAJOR BLOW!,Hoax,Hoax,CORRECT
791,China warned North Korea of sanctions after any nuclear test: Tillerson,Factual,Factual,CORRECT
792, AL Cops Kill Suicidal Woman After Her Parents Call For Help (VIDEO),Hoax,Hoax,CORRECT
793,Senate panel releases draft of controversial encryption bill,Factual,Hoax,WRONG
794,Biden visits Iraq in show of support amid multiple crises,Factual,Factual,CORRECT
795,Danish minister republishes controversial Prophet cartoon on Facebook,Factual,Hoax,WRONG
796,New York City plans largest-ever Election Day police presence,Factual,Factual,CORRECT
797,IS THIS THE TERRORIST WHO INSPIRED DALLAS COP KILLER? “We must kill all white police officers across the country…We’re asking that all black police officers take a leave of absence”,Hoax,Hoax,CORRECT
798, Newt Gingrich Admits Trump Is No Longer Draining The Swamp,Hoax,Hoax,CORRECT
799,IS JADE HELM 15 REALLY ABOUT MARTIAL LAW? Texas Ranger Relays What He Saw Inside Military Trains,Hoax,Hoax,CORRECT
800,“EVERYDAY AMERICAN”? U.S. TAXPAYERS PICK UP THE HUGE TAB FOR BILL CLINTON’S LIMO RIDE TO A LUXURY RETAILER (VIDEO),Hoax,Hoax,CORRECT
801,“DEAL WITH FACTS!”: Tom Brokaw Calls Out Political Hack Andrea Mitchell On Her Comey Narrative [Video],Hoax,Hoax,CORRECT
802,May might leave next stage of Brexit bill until next month,Factual,Factual,CORRECT
803, Rachel Maddow EVISCERATES Trump For His ‘Woman’s Card’ Comments About Hillary (VIDEO),Hoax,Hoax,CORRECT
804,House votes to begin repealing Obamacare,Factual,Factual,CORRECT
805,Germany investigates far-right election candidate accused of inciting hatred,Factual,Factual,CORRECT
806,INSANE: SECRET DEAL OBAMA MADE WITH “Death To America’s” IRAN INCLUDES Iran Monitoring Their Own Nuclear Sites,Hoax,Hoax,CORRECT
807,Facebook partners with news outlets for Election Day live video blitz,Factual,Factual,CORRECT
808,A MUST READ: Homeland Security Director Reveals Why He Sides With Muslims In The Terror War,Hoax,Hoax,CORRECT
809,All the president's men: China's politburo line-up a measure of Xi's power,Factual,Factual,CORRECT
810,Eighty percent of Puerto Rico power lines down: PREPA,Factual,Factual,CORRECT
811,U.S. military probing more possible civilian deaths in Yemen raid,Factual,Factual,CORRECT
812,U.S.-led coalition does not have 'releasable information' on IS leader Baghdadi whereabouts,Factual,Factual,CORRECT
813,"Japan, U.S., South Korea to hold missile tracking drill amid North Korea crisis",Factual,Factual,CORRECT
814,#VeryFakeNewsCNN BUSTED After Getting MAJOR Detail In Donald Trump Jr.-Wikileaks Story Wrong,Hoax,Factual,WRONG
815,British lesbian wins right to spousal visa in landmark Hong Kong case,Factual,Factual,CORRECT
816,PC GONE WILD: PROFESSORS THREATEN STUDENTS WITH BAD GRADES FOR SAYING “Illegal Alien”…Expected To Defer To Non-White Students,Hoax,Hoax,CORRECT
817,"EU's Tusk says important to end ""devastation"" of Poland's reputation",Factual,Factual,CORRECT
818,Chile's presidential hopefuls wrap up campaigning ahead of Sunday vote,Factual,Factual,CORRECT
819,Trump has chosen Representative Price for health secretary: New York Times,Factual,Factual,CORRECT
820,Tyranny Of 9/11: The Building Blocks Of The American Police State From A-Z,Hoax,Hoax,CORRECT
821,Catalan mayors defy Spanish courts ahead of independence vote,Factual,Factual,CORRECT
822,Catalonia refuses to send weekly accounts to Madrid before referendum,Factual,Factual,CORRECT
823,Wounded North Korean defector transferred to South Korean military hospital,Factual,Factual,CORRECT
824," After Jeb Tweets Pic Of His New Gun, His Pandering Earns Him Deplorable New Follower (IMAGE)",Hoax,Hoax,CORRECT
825, Is Trump Purging The Government? Team Asking For List Of Names,Hoax,Hoax,CORRECT
826,China supports Cambodia's crackdown on political opposition,Factual,Hoax,WRONG
827, John Oliver Gets Revenge On The Most Hated Section Of The Financial Service Industry (VIDEO),Hoax,Hoax,CORRECT
828,"Charlie Manson, Serial Killers, LSD, Hippie Culture, Cults and Bitcoin Explosion – Boiler Room EP #138",Hoax,Hoax,CORRECT
829,Russia says hopes USA will not act unilaterally against North Korea,Factual,Factual,CORRECT
830,DONALD TRUMP TO GIVE Symbolic ‘First 100 Days’ Speech at Gettysburg Tomorrow,Hoax,Hoax,CORRECT
831,"Tillerson to back North Korea diplomacy, reject Syria's Assad: U.S. official",Factual,Factual,CORRECT
832,"IS SMITHSONIAN MUSEUM PLANNING To Make Hero Out Of Third Rate QB, Race Agitator Colin Kaepernick?",Hoax,Hoax,CORRECT
833,Police say suspicious package at Frankfurt Christmas market harmless,Factual,Factual,CORRECT
834,'Ashamed' Franken says he won't quit Senate over groping accusations,Factual,Factual,CORRECT
835,Australia turns down NZ offer to take asylum seekers barricaded inside camp,Factual,Factual,CORRECT
836,"U.S. envoy Haley's blunt diplomacy targets South Sudan, Congo",Factual,Factual,CORRECT
837,Zimbabwe's Mnangagwa drops hint military chief set for vice presidency,Factual,Hoax,WRONG
838,"U.S. trade envoy Lighthizer says NAFTA has ""failed"" Americans",Factual,Factual,CORRECT
839,Maverick Mexico governor tips Trump to win U.S. presidency,Factual,Hoax,WRONG
840,Boiler Room EP #126 – Immigration Consternation,Hoax,Hoax,CORRECT
841, Three National Polls Show Hillary Is Now Leading Trump,Hoax,Hoax,CORRECT
842, White People Have Gone Absolutely CRAZY In SNL’s ‘The Day Beyoncé Turned Black’ (VIDEO),Hoax,Hoax,CORRECT
843,AN INSIDE LOOK AT OBAMA’S 5-STAR SUMMER VACATION RETREAT: Meanwhile…62% Of Americans Won’t Be Taking A Vacation This Summer,Hoax,Hoax,CORRECT
844, Trump Just Broke Another MAJOR Campaign Promise And People Are Outraged,Hoax,Hoax,CORRECT
845,"Germany's Schaeuble urges parties to compromise, take responsibility",Factual,Factual,CORRECT
846, WATCH: Fox Host Jeanine Pirro Just DESTROYED Karl Rove And GOP Chair Reince Priebus,Hoax,Hoax,CORRECT
847," Jealous Donald Trump Attacks Megyn Kelly Again, Says Nobody Wants To Woo Her (TWEET)",Hoax,Hoax,CORRECT
848,Draft U.N. blacklist names Saudi coalition for killing children in Yemen,Factual,Factual,CORRECT
849, Trump HUMILIATED By Presidential Historian’s Devastating Evaluation Of His First Days,Hoax,Hoax,CORRECT
850,House Speaker Ryan says healthcare talks at 'conceptual stage',Factual,Factual,CORRECT
851,Russia says still likely to back Paris climate deal despite U.S. withdrawal,Factual,Factual,CORRECT
852,"Trump campaign paid lawyer now representing son $50,000 in June",Factual,Factual,CORRECT
853,"BOOM! SMALL ALABAMA TOWN TAKES ON TARGET: Any Man Using Women’s Restroom, Changing Rooms Will Face Fine Or Jail Time",Hoax,Hoax,CORRECT
854,U.S. Congress votes to apply Magnitsky human rights act globally,Factual,Factual,CORRECT
855, Nazi-Ranting Man Accosts MSNBC Host At Iowa Caucus,Hoax,Hoax,CORRECT
856,MUSLIM TEENS ATTACK CROWD for Being White “Non Muslims”: “Why aren’t you a Muslim?”,Hoax,Hoax,CORRECT
857,PETTY FAA REBUKES TRUMP,Hoax,Hoax,CORRECT
858,El Salvador launches commission to find those missing from civil war,Factual,Factual,CORRECT
859, Don Lemon Flipped Larry Wilmore The Bird After Being Utterly Humiliated By Him Publicly (VIDEO),Hoax,Hoax,CORRECT
860,Turkey says hopes U.S. will lift decision on visa embargo soon,Factual,Factual,CORRECT
861," Watch Chris Hayes Destroy Scott Walker’s Biggest Lie, In 16 Brutal Seconds (VIDEO)",Hoax,Hoax,CORRECT
862,Militant gunmen in Egypt mosque attack carried 'Islamic State' flag: prosecutor,Factual,Factual,CORRECT
863, Kim Davis Utters Four Words To Describe Obama’s Speech – Gets Burned Alive For It (VIDEO),Hoax,Hoax,CORRECT
864,FORMER JOE BIDEN Secret Service Agent Claims They Had to Protect Women From Him…Biden “would grope all of our wives and girlfriend’s a**es”,Hoax,Hoax,CORRECT
865,U.S. lawmakers release sample of Russian-bought Facebook ads,Factual,Factual,CORRECT
866, WATCH: Bill Maher Hilariously Thanks Trump For Exposing Hypocritical Evangelicals,Hoax,Hoax,CORRECT
867,LOL! CHUCKIE SCHUMER WARNS TRUMP Is “In Trouble” For Accusing Obama Of Wiretapping Trump Towers…What Schumer Says Next Is HILARIOUS!,Hoax,Hoax,CORRECT
868,"U.S intel, law enforcement officials aware of CIA breach since late last year",Factual,Factual,CORRECT
869,WATCH: INDOCTRINATED COLLEGE STUDENTS Are Stunned By Ugly Truth About Hillary: “Which candidate said this?”,Hoax,Hoax,CORRECT
870, WATCH: CNN NAILS Trump For Lie That He Would Never Demand Loyalty,Hoax,Hoax,CORRECT
871,Iraq's Kirkuk province to vote in Kurdish independence referendum,Factual,Hoax,WRONG
872,Nearly 400 die as Myanmar army steps up crackdown on Rohingya militants,Factual,Factual,CORRECT
873,'Economikes': the gatekeepers of Clinton’s economic policy,Factual,Factual,CORRECT
874," Lady Gaga Gives Most Amazing National Anthem In History, Homophobes Lose It (VIDEO)",Hoax,Hoax,CORRECT
875,California or bust? Clinton hopes to strike gold in pivotal vote,Factual,Factual,CORRECT
876,EMBARRASSING: Pro-Gun Control Reporter Attempts Hit Job On AR-15’s…Claims He Got “Temporary PTSD”…Viewers Respond: “If you have a man card turn it in immediately” [VIDEO],Hoax,Hoax,CORRECT
877,BREAKING: Fresno Police Release GRAPHIC Video Of FATAL SHOOTING OF UNARMED WHITE MAN By Veteran Cops,Hoax,Hoax,CORRECT
878, Giuliani’s Excuse For Forgetting 9/11 Is Just As Bad As Forgetting It (VIDEO),Hoax,Hoax,CORRECT
879,Arab League to hold emergency meeting on Jerusalem on Saturday,Factual,Factual,CORRECT
880," Racist Trump Fan Arrested By FBI For Threat On Obama’s Life, Had Bombs",Hoax,Hoax,CORRECT
881,Britain First leader whom Trump re-tweeted arrested again in Belfast,Factual,Factual,CORRECT
882,HOLLYWOOD HYPOCRITES: These Lefty Celebs Play For Brutal Dictators But Not For Trump,Hoax,Hoax,CORRECT
883,Hezbollah calls on Saudi Arabia to cease interfering in Lebanon: statement,Factual,Hoax,WRONG
884,Democrats in Congress brace for new Iran nuclear fight,Factual,Factual,CORRECT
885,Attention Starved Gas Bag Sheila Jackson Lee Kneels and Pulls Race Card On House Floor [Video],Hoax,Hoax,CORRECT
886,Instant View: UK's May calls for two-year transition after Brexit,Factual,Factual,CORRECT
887," REPORT: Trump Tried To Pull His Own Saturday Night Massacre, WH Aides Said Hell No",Hoax,Hoax,CORRECT
888,Wreck of WWI German 'U-boat' submarine found off Belgium,Factual,Factual,CORRECT
889,Trump picks Republican lawyer Kaplan for U.S. labor board,Factual,Factual,CORRECT
890,Western push at U.N. to boost backing for Syria gas attack inquiry,Factual,Factual,CORRECT
891," Charlottesville Vice-Mayor Responds To Trump’s Silence On White Supremacy, This Is BRUTAL (VIDEO)",Hoax,Hoax,CORRECT
892, White House Petition Calling For Ariz. Primary Investigation Receives 100k Signatures,Hoax,Hoax,CORRECT
893, The Most Conservative States Depend Far More On Federal Aid – This Proves It (IMAGE),Hoax,Hoax,CORRECT
894,Norway government to rule in minority after centrists abandon talks,Factual,Factual,CORRECT
895,House committee postpones hearing on Puerto Rico,Factual,Factual,CORRECT
896,Pyongyang shown no interest in talks: State Department,Factual,Factual,CORRECT
897,NO RESPECT! US DIPLOMAT ATTACKED By Russian Guard…Our Lame Response [Video],Hoax,Hoax,CORRECT
898," Ben Carson To Call It Quits, Will Spend Time Exploring Grain Pyramids With Jesus",Hoax,Hoax,CORRECT
899,Report on Mexican attorney general's Ferrari drives corruption debate,Factual,Hoax,WRONG
900," DISTURBING Footage Between Trump And Melania Revealed, Twitter ERUPTS (VIDEO/TWEETS)",Hoax,Hoax,CORRECT
901,ARE YOU ONE OF THE 20 U.S. CITIES Targeted For Muslim Refugee Resettlement?,Hoax,Hoax,CORRECT
902,FLASHBACK 2015: ANTI-GUN OBSESSED White House Gives Tips On How To Talk About “Gun Control” At Thanksgiving [VIDEO],Hoax,Hoax,CORRECT
903,"Trump using campaign, RNC funds to pay legal bills from Russia probe: sources",Factual,Factual,CORRECT
904,Obama on growing friendship with Trudeau: 'What's not to like?',Factual,Factual,CORRECT
905, Trump Just Threatened To Murder 25 Million People Because Words Offended Him,Hoax,Hoax,CORRECT
906,U.S. judge frees Indonesian immigrant held by Trump order,Factual,Factual,CORRECT
907,“RACIST” President Jackson To Be Replaced With Black Female Representing “Struggle For Racial Equality” On $20 Bill,Hoax,Hoax,CORRECT
908,BOOM! WATCH TREY GOWDY Scorch FBI Director Comey In House Hearing On Hillary’s E-mail Scandal [Video],Hoax,Hoax,CORRECT
909,Trump expected to pressure China's Xi to rein in North Korea: officials,Factual,Factual,CORRECT
910,"MAINSTREAM MEDIA STANDS DOWN: Fire Alarm Pulled During Conservative “When Diversity Becomes a Problem” Speech…150+ FREE SPEECH TERRORISTS Threaten, Block Fellow Students [VIDEO]",Hoax,Hoax,CORRECT
911,AMAZING! HOLLYWOOD ACTOR GIVES Passionate Rant On American Patriotism: “We should all know a hell of a lot more than that” [Video],Hoax,Hoax,CORRECT
912,TUCKER CARLSON: Why Brutal MS-13 Gang (Obama’s “Undocumented Children”) Is Far Greater Threat Than ISIS [VIDEO],Hoax,Hoax,CORRECT
913,"NAFTA envoys lay out proposals, try to block Trump noise",Factual,Factual,CORRECT
914,Obama’s Gas-Guzzling Motorcade To Paris Climate Talks Had A Huge Price Tag For The American Taxpayer,Hoax,Hoax,CORRECT
915,NY METS HONOR MURDERED COP BRIAN MOORE Who Planned To Take Girlfriend And Dad To Game Tonight,Hoax,Hoax,CORRECT
916,Russia says Trump stance on Iran deal 'extremely troubling': RIA,Factual,Factual,CORRECT
917,Spain sends more police to block Catalonia referendum,Factual,Factual,CORRECT
918, The Wall Street Journal Just Slammed Trump As A ‘Fake President’ For Lying So Much,Hoax,Hoax,CORRECT
919,Obama is 'fired up' for Clinton as Democrats seek to unify party,Factual,Factual,CORRECT
920,"TEXAS CHURCH SHOOTER: Years Before ‘Soft Target’ Attack, Gunman Tried to Carry Out Death Threats on CIA Linked Air Force Base",Hoax,Hoax,CORRECT
921,JAPANESE SCHOOLS DON’T EMPLOY JANITORS…Why Americans Should Demand Our Schools Adopt The Same Policy [VIDEO],Hoax,Factual,WRONG
922," Conservatives Bashed Obama For ‘Bowing’ To Saudis, Trump Just…Curtsied??? (VIDEO)",Hoax,Hoax,CORRECT
923,MOCK ASSASSINATION OF DONALD TRUMP Sparks Outrage At Texas School,Hoax,Hoax,CORRECT
924,U.N. nuclear watchdog reiterates Iran subject to world's toughest controls,Factual,Factual,CORRECT
925,HAS FACE BOOK SIDED WITH MUSLIM JIHADISTS AGAINST FREE SPEECH? Muhammed Cartoon Contest Winner Is Removed From Social Media Site,Hoax,Hoax,CORRECT
926,Trump supports completion of Dakota Access Pipeline,Factual,Factual,CORRECT
927,U.S. House panel to disclose some Russian-linked Facebook ads,Factual,Factual,CORRECT
928,Obama unveils wage insurance plan to spur job seekers,Factual,Factual,CORRECT
929,"TOMI LAHREN: “I Guess Jill Stein Wants To See Hillary Be The First Female To Lose The Election, Twice” [VIDEO]",Hoax,Hoax,CORRECT
930,Dangerous hurricane Irma moving towards Caribbean islands: NHC,Factual,Factual,CORRECT
931,U.S. CBO says budget deficit to reach $590 billion for fiscal 2016,Factual,Factual,CORRECT
932,South Korean 'nut rage' executive remains free after court upholds suspended sentence,Factual,Factual,CORRECT
933,UNRECOGNIZABLE After Major Plastic Surgery…HOLLYWOOD LIB Renee Zellweger Criticizes Trump: “Why are we talking about how women look?” [VIDEO],Hoax,Hoax,CORRECT
934,Russian bombers hit Islamic State targets in Syria: agencies,Factual,Factual,CORRECT
935,"Cruz, Trump split four states in setback for Republican establishment",Factual,Factual,CORRECT
936,Republicans lay out plans for Obamacare repeal,Factual,Factual,CORRECT
937,"Michael Savage:”Black Lives Matter Are Obama’s Shock Troops, Like Hitler’s Brown Shirts”[Video]…FLASHBACK Video: Obama’s Troops 2008",Hoax,Hoax,CORRECT
938,China's military practices for 'surprise attack' over sea near Korea,Factual,Hoax,WRONG
